userid,textid
26040618,97689
1324586580338647045,97690
1329107256567336960,96655
71755418,97691
449339248,97692
1208844703493439488,97693
1066275282653536256,97694
3310873800,89585
1297515399265779712,83578
142093944,97695
742538359659212800,97696
394346382,97697
1500409835640311808,97698
49046312,97699
30040901,89814
424989077,97425
1267494421093851141,89593
222586918,90224
1426940570103160832,97700
1502146930926780422,97701
527160533,97702
260133944,97703
26990725,97704
1409868617521504267,97705
1270302495596843010,97706
970147749764259840,97707
72516079,97708
80462223,97709
756069343478161408,97710
1093190000,97711
1502374085166260230,97712
786536017541025792,97713
2336342484,97714
1465885200865501189,97715
15172484,97716
1185015990859362304,95050
408084708,97717
120450556,96625
175226930,97718
595222060,94993
1574566705,91117
389950297,95622
3553375696,95984
1121186825484296192,94695
263643511,97719
1435244157623316485,97720
1399913063306780673,97721
1425551964495126530,95639
3292604409,96297
1427103249841201154,97722
1366473141913059330,95006
52571677,97723
958729147408310272,97275
1706580566,97724
415608367,97725
901153681806176256,97726
2311326116,95597
2181072977,97727
1053349714295427072,97728
308750887,89514
52908444,94920
1092863863370833920,97729
1697640056,97730
2807011812,97731
121483541,94948
854797754400460805,91783
1074710955886567424,97732
14615214,97733
1266213324481593347,97734
1247606632009195520,91534
1362578567557701635,95197
3281785302,97735
1087295262769512448,97736
1496666627739426821,96782
20229053,97737
1203552378382934016,97738
1308718359467429891,97739
825862626550902784,97740
803313659057414148,97741
374951750,97742
88504820,97743
798929315241070592,97744
1497351174487298052,97745
1409726425,97746
461582174,95639
992320967547412480,97747
1014690571,97748
1307514379630522370,97749
3422631891,97750
1019298309175955457,97751
1150976200765923328,97752
984915961357721600,97753
1451133794921193477,97754
1502644894179164160,97755
1495887802130739205,97756
1458026638915014656,94628
231493116,95328
1471429687578853377,97757
1315381153881260049,97758
2732529079,97759
961181422068293632,97508
1397126383051055106,92261
83738760,95266
155202841,96602
810315318992064512,94944
180308386,89303
4750535684,97760
3073310344,95824
361671774,96509
1275384897037717506,96087
63232276,97761
925262569,97762
1354458357638320129,97763
357081216,97764
1382064935069421568,97765
2553663998,97766
2148424974,97767
120329291,97768
1474364494365163521,97769
2707097522,97251
1066275282653536256,97770
1242571674836484104,97771
1617586094,93122
2995043285,89428
87983041,91272
36140807,96136
1034598319350312960,97772
731803004152774657,97773
222143987,97774
1233117189319860224,96039
94906031,97182
1501128176059228162,97775
1251632751108907011,97776
106697330,97777
633200412,89593
834173113625624576,97778
1234749948,94754
1497963451796406284,97779
28089569,96663
1174422097164230657,97780
1481460152137961472,97781
1089435687395385345,97782
326239678,97783
1495232599920459779,97784
396448352,94703
918869640306135041,94714
1497955315576410114,97785
1374364318184087556,92077
1461419096059359241,83578
1455695056317386755,96890
246359917,97786
1242485806796877825,95614
139188223,95614
1498779051577819147,85805
2804936693,97787
1300914098,95358
15940845,97788
1300478078947405824,97789
2896010157,41118
83960345,97790
1410817914823790592,97791
344121761,97792
893633837510426625,97793
1344661496152928256,95066
899674940391206914,90773
65617648,95817
248184595,97794
911756299,97795
939934915629670411,97796
2604249164,96513
213003756,95536
1399411106570018817,97797
45169646,70192
1335263434934521857,96175
2783538092,97798
732333406911107072,95996
1275877550993166337,49915
785411431,95588
1481599973477298178,94954
44245166,95164
20490484,97799
1704121669,97800
48990686,94902
801167944520761345,97801
353228009,97802
1466813949014380550,96338
2210822792,97492
145648011,97803
1307865457903448064,97804
1493860190202241028,97805
3077527250,89283
1408693627094720515,97806
68360218,97807
1317502247404797953,97088
256845384,91783
856915295344242689,89945
2682159590,94954
1433093647386484737,97808
992368701881102336,90441
3365636475,97647
2214499045,97809
1252623163856498689,81674
1335963672607395841,97810
767472016844730368,97811
13748912,97812
1323363588011077634,97813
114909660,97814
403118869,95241
444425179,97455
143785538,94657
475234937,97815
2428996229,85805
1138046204116254725,97816
1628206670,89412
574869564,70818
1488742415561375744,97817
913298031705038849,97818
914154426859950080,97819
2972032720,94688
60078770,94984
1269580121163182080,97428
1493010189464834051,64161
1469695146769981445,97820
1384153489849290763,97821
1149688900467793921,95256
956914000725454854,93578
1436183585023832068,97822
901017591220711424,97823
125410493,97824
1439880244069011459,97825
800077523858046976,95910
136609017,94597
1198265721328996352,94875
1312628644737617920,97826
4236871911,97827
1497503918695530497,97828
1496152866465239048,64304
1497044718345203714,96687
3824606909,97829
149431991,95231
1152929260467892224,97830
1498872591087513607,97831
1462418186926804995,69233
2774380507,97832
783405277043367936,95996
3058360123,95062
2830138491,90743
730526974003838976,97833
897698101,97834
1353662444,97835
1477916804,94836
1382552444,87468
230003757,95878
149432947,97836
1456569631695646732,94729
1358409418371661826,95579
30202233,97837
18218175,97838
1326898461447512064,82525
33880248,97839
1670258162,85404
2529986917,95420
380198412,97840
1001971634,97841
1076749520,97842
1234136458287599616,97843
365922498,95394
1172501062189821952,97844
612834201,97845
1202106234322726912,95398
1496737065236459523,97846
1213026834905874433,91592
404220505,57182
14549150,97847
539000637,97848
18956386,97849
296364682,94720
702265580603240449,97850
865636741813641217,97851
815379721189896192,96486
1486741488717504516,97852
391134462,97853
287958193,97854
1159431268653682689,85805
74933567,96532
1040181360,97855
4423287267,97856
121438021,97857
1393213234665099265,97729
3310672821,94998
1256742517107765259,94804
1445131052939296768,97858
2312810112,97859
1498025750204751882,97860
379446229,95451
1175051766255247362,96009
1135558836083990529,97861
2737,94885
1040140500718837760,95249
1118811442721857536,83578
1481942807719858179,97862
1216809146600824832,97863
872917243390283776,95002
224351032,97864
979681469735079936,97865
2345631768,95028
1442529368442429452,97866
148689681,97867
1033069234832777216,94807
948829275838402560,90250
439234503,91015
1353757589478252545,89412
1113747196099399680,97868
73408292,97869
1493114109927342082,2616
1495855082734297095,97870
62065089,97871
739760708846518272,97872
1127189904713244672,97873
817271244403838976,92304
1452933338,97874
2321197453,96829
287566348,97875
33418037,97876
1501490256612311042,97877
152237175,95529
127544842,97878
1291502143342510082,97879
1313005411788677121,97880
1281978814533435392,45086
2274043407,85805
95052308,97881
1338111704874573826,90138
2952769145,97882
1254087746299113473,94917
1375639256,94642
1477372476455804930,96771
1492255807513272323,97883
964675827232321536,97884
86983214,91240
1289751275987283968,97885
129567596,96095
1440907992,94902
787774580,97886
2979542837,90353
358234128,96602
113052418,94885
1203552378382934016,97887
1476568905216897034,95583
1163145854510915584,97888
449557407,95616
2844611660,97889
94141401,91470
2943136054,97890
932342300365197313,97891
180830441,97892
1496666627739426821,97893
291884284,97894
1852845122,94578
61851817,46072
788210469391728640,97895
1109496764,95974
2470204133,94747
149075155,97896
2904563897,89482
21693961,97897
1458865100660555785,81666
1482379208802578433,97898
1499422742122090497,89814
1499906071632269312,94944
47495182,97899
1496948505839124483,91441
1043391830962970624,90324
846040060218789888,97900
1195009360004562944,90872
1272759985911431170,90224
2808963775,94633
990895044482646021,97901
1496043530543939585,64161
1438914373423087618,97902
88196314,97903
555187034,97904
1403989570409189379,97905
3080607261,95213
476027608,97906
1199610036936466433,84246
1137301877475823616,97907
2384584512,97908
940690011120312320,89514
75521590,97909
711966495413280770,95744
15112576,97154
1040480179984969728,97910
1351567203707940868,97911
2453069245,97912
1455650159765991428,97913
1318494612097540097,91391
551312975,89298
1287677866063216640,94861
1039759933728645120,97914
904011255345811457,97915
1471195916979916800,97916
1290189363758931968,97917
1298127157521260545,97918
1495421049973968898,97919
313267130,94720
1250199799997042688,97920
967016028420165632,97921
2224013658,90743
1187843414752223238,96363
805077676092489728,97922
1295785917668642817,97923
19080151,95699
1111814293,94729
1429081122311393280,95363
3168157985,95559
810658529837219840,94657
569558750,97924
1917651002,89948
786536017541025792,97925
1462233874461859843,97926
1496666627739426821,97927
954077826,97928
876146870439075840,97929
1227730516025249795,97930
930470342,97931
1112677976850747392,97932
80557178,64065
3117730240,97933
1146722992480632832,96712
1000455745752662016,97934
93552306,97935
1487071453333934083,38540
442296826,97936
1316470813571325952,94817
1341253863941185537,95137
335540727,97937
1234358782152650752,97938
295032336,97939
1345453555910586370,97940
1256873374955057152,97941
292272726,97942
1084676462353932288,94729
1372877496081903623,89412
3016959599,97943
3038078693,94828
1241863130,97944
29097819,97945
1480723600713867267,91391
1003024354693660673,89814
1348038054892744705,95304
582824264,97946
1501888681258496014,97947
631083522,97948
14116906,97949
1482054123059130370,94885
3364227808,95158
1049262629187964928,97950
854904839381200896,97951
69340006,97952
1479204424971083779,97953
1247235021330513920,97954
1002242561237569536,95995
1031760984568942600,50368
1444812823410843650,97955
395760413,97956
1100031962,94838
625537881,92862
3261069747,97957
949242157,97958
33094087,94642
2912538368,97959
3021946031,97960
1231609349090443265,97961
32922738,97962
26031033,97963
1478448376114995200,97964
1275121473821212672,90224
105105448,95679
22688970,97965
1381749247729623041,97966
807685946804146176,97967
1287059553159450624,97968
123034124,97969
1557069606,90766
1311968832,90191
1238677436184825863,83578
1052013214320316417,97970
418078584,95814
1501098961653825537,97971
924902261951787008,95205
1356506763999076356,97972
1214814378891067392,97973
1314194852029042690,97974
427899804,88708
1444467550167855104,95984
247338766,59405
805209099453526021,96042
1277451251039350784,97975
31077930,97976
1196576900,97977
1386274799803056134,95256
1120228395940491265,89340
1441475718907514881,97978
1472674644540936195,94973
409978813,97979
2291984124,94909
4259312181,91764
1501098961653825537,97980
215162532,97981
20995210,91390
979489531303997440,89814
1267984306628186112,89593
734800813839769605,89699
1256867308770910208,91299
28829012,95987
1300914098,97155
1169620335756492801,97982
1497265384117968908,95226
887958755295588352,95268
3305924759,95996
760787982429327360,94747
2453069245,97983
1486138210392625154,63771
1480983034606362626,97984
1206310358413139969,97985
1027844753424097280,97986
719621333164892160,97987
4613233822,95618
311608751,94714
220953168,97988
58059716,97989
1447278488818524160,95062
2943157256,93387
956472636,89662
816216624,94798
1496146659604058121,97990
885848852045201408,97991
1470421352276541447,96959
1039015705,97992
405717787,93305
5575662,97993
1108147280794787841,95503
1264235140768608256,89514
819254643670810628,97994
1010183525864300544,97995
913718930404990977,97996
824364312403652608,85805
2529140042,97997
40711334,97998
870379862892171266,96671
253716388,97999
3776460917,95398
289708622,98000
820731492787691520,95266
1490122793895309313,98001
2752289712,98002
785818380657831936,96172
1500863230893346816,98003
1010283099521994752,89412
1431941530911232000,98004
17046534,94620
3157062335,98005
967684525781381120,94656
183337587,98006
282106863,98007
1100045343171928064,98008
91243995,98009
1499512489096237058,98010
1344297853301235718,98011
544126290,97059
1498038596007186435,95001
1487959656437714949,98012
129286218,98013
86292320,96014
561534504,98014
763086754719096838,89593
45970216,98015
1499710530071715840,98016
1421089229040406530,97088
1278706964403376128,98017
2884896356,96684
50062435,98018
41656176,98019
834438547180486656,98020
131717792,98021
1395608333088821249,95137
1455695056317386755,64974
302408264,95575
586500114,98022
3241746721,98023
285534416,98024
30684356,89814
241003267,98025
919760802952949761,98026
154494101,98027
1223330966980177922,89616
1300914098,91168
1445152881024409600,90138
795531277415944197,98028
1499319934161199104,98029
